|neutral|,|sim-only 500 minuten + 100 SMS + 1500 MB + internet versneller (blackberry) vanaf  44.50  #Telfort http://t.co/MGYszMnwyg|
|neutral|,|Werknemers UPC en Ziggo krijgen nieuwe cao http://t.co/E7PoVLL4It|
|neutral|,|#Vacature Parttime verkoper bij de Telfort winkel in Helmond in #Helmond - Telfort winkel #Parttime #MBO Zie: http://t.co/gWjm6ezqUi|
|neutral|,|@eric_alan_smith Staat jouw alias wel ingesteld als tweede Ziggo account in de webmail?^BM|
|neutral|,|@Petervanrensch KPN richt zich op een andere doelgroep. Telfort is een prijsvechter die kiest voor goed en goedkoop.|
|neutral|,|sim-only 1000 minuten + 1500 MB (blackberry) vanaf  56.00  #Telfort http://t.co/LbJU8AOlZB|
|neutral|,|@andyeye77 @SBS6 lijkt wel #telfort reclame : van andy op de bank naar andy op de tank|
|neutral|,|@hyukxx95 @TAEMllN :") sjk kpn?|
|neutral|,|Voor de Ziggo gebruikers met verbindingsproblematiek, we zijn samen met Ziggo bezig naar de oorzaak te zoeken. Zie de retweet. ^D|
|positive|,|Eindelijk... De upc monteur is er :)|
|neutral|,|Werknemers UPC en Ziggo krijgen nieuwe cao  #economie #geld|
|neutral|,|Werknemers UPC en Ziggo krijgen nieuwe cao: Het personeel van UPC, Ziggo en Kabelnoord krijgt een nieuwe cao, ... http://t.co/ZHNu1MkDwn|
|neutral|,|Werknemers UPC en Ziggo krijgen nieuwe cao: Het personeel van UPC, Ziggo en Kabelnoord krijgt een nieuwe cao, ... http://t.co/WSrSfuklrU|
|negative|,|Storing UPC. Geen telefoon en internet. Barendrecht.|
|neutral|,|Mogelijk toch UPC diensten op Landgoed de Stille Wille http://t.co/nUMveu8L4Q|
|neutral|,|Werknemers UPC en Ziggo krijgen nieuwe cao #newslocker http://t.co/zbyVnHTCZD|
|positive|,|Lekker omw work ziggo dome @borsato  zijn laatste show|
|negative|,|Nou! UPC storing, alles plat gggrrr lekker dan.|
|positive|,|Thanks to de Mediamarkt en Tele2 voor de vlugge service om mijn internetverbinding weer te fixen :)|
|neutral|,|@UPC heb ik ook gedaan hielp ook niet , nieuw signaal sturen ?|
|negative|,|Heb nu al problemen met mobiele #pin #kpn Hoe moet dat straks in de #oerol ??#fail|
|positive|,|Wat een geweldige verrassing! Danny Damman, directeur Ziggo Dome liet me vandaag een prachtige http://t.co/O5Z3h6DRpy|
|negative|,|Tjonge, binnenkort poging 4 van #kpn om kabel aan te sluiten. Dankzij ervaringen van @olgaleever lieten wij ons oude contract wel doorlopen!|
|neutral|,|Het personeel van UPC, Ziggo en Kabelnoord krijgt een nieuwe cao, met daarin een loonsverhoging van 4,5 procent, http://t.co/emj5D7KQgC|
|positive|,|RT @borsato: Wat een geweldige verrassing! Danny Damman, directeur Ziggo Dome liet me vandaag een prachtige http://t.co/O5Z3h6DRpy|
|neutral|,|#nieuw #vacature: Technical Consultant / Groningen / KPN #techniek #TCH http://t.co/i5smFolOYR|
|negative|,|@Telfort Sinds update Nexus 5 naar 4.4.3 gisteren geen mobiel internet meer. Al een oplossing?|
|positive|,|@UPC ja hij doet het dank jewel en een prettig weekend|
|neutral|,|RT @DeITshop: Mogelijk toch UPC diensten op Landgoed de Stille Wille http://t.co/nUMveu8L4Q|
|neutral|,|@dorihans Staat de storing niet op de volgende pagina? http://t.co/Yr9coJe3oL - Dan ontvangen we graag jouw klantnr &amp; adres via een DM. ^JL|
|neutral|,|sim-only 500 + SMS Onbeperkt vanaf  19.00  #Tele2 http://t.co/LbJU8AOlZB|
|neutral|,|@Telfort Ik snap dat HD optioneel is, maar ALS je ze dan kan ontvangen, waarom dan niet automatisch op de "goede plek"? Lukt anderen wel!|
|positive|,|RT @borsato: Wat een geweldige verrassing! Danny Damman, directeur Ziggo Dome liet me vandaag een prachtige http://t.co/O5Z3h6DRpy|
|positive|,|@upc Dat verklaart een hoop. Bedankt voor het uitzoeken. :)|
|neutral|,|[NU Geld] Werknemers UPC en Ziggo krijgen nieuwe cao - http://t.co/CcKp8fm3ws #nieuws #geld|
|positive|,|RT @borsato: Wat een geweldige verrassing! Danny Damman, directeur Ziggo Dome liet me vandaag een prachtige http://t.co/O5Z3h6DRpy|
|neutral|,|sim-only 700 + SMS Onbeperkt + Data Small vanaf  32.00  #Tele2 http://t.co/hQ8vmGvMLi|
|neutral|,|Werknemers UPC en Ziggo krijgen nieuwe cao: Het personeel van UPC, Ziggo en Kabelnoord krijgt een nieuwe cao, ... http://t.co/zWFHxdBv5g|
|positive|,|RT @borsato: Wat een geweldige verrassing! Danny Damman, directeur Ziggo Dome liet me vandaag een prachtige http://t.co/O5Z3h6DRpy|
|negative|,|Vooralsnog geen glasvezel in onze wijk, KPN wil niet. En dat levert al de eerste buren op die hun KPN-adsl abonnement niet verlengen.|
|neutral|,|Hoi, is iemand van jullie vorig jaar naar Heineken Starclub geweest in de Ziggo? Hoe was dat?|
|negative|,|Tele2 jullie zijn echt een stelletje honden mvg xxxxxxxxx|
|positive|,|Proficiat!"@borsato: Wat een geweldige verrassing! Danny Damman, directeur Ziggo Dome liet me vandaag een prachtige http://t.co/koQTva8aK2"|
|neutral|,|RT @SWesdorp: Werknemers UPC en Ziggo krijgen nieuwe cao http://t.co/k9Y72NjmJD via @NUnl|
|negative|,|Ook on Diemen #upc #storing alles ligt er uit |
|neutral|,|@vodafoneNL Buiten. KPN geen probleem.|
|neutral|,|sim-only 0 minuten + 1000 SMS + 500 MB + internet versneller (blackberry) vanaf  24.00  #Telfort http://t.co/5gpjO1mkpL|
|neutral|,|#Vacature Verkoper KPN Nijmegen in #Nijmegen - KPN winkel Nijmegen #Parttime #MBO Zie: http://t.co/T181fQ6u7L|
|neutral|,|IK HEB KAARTEN VOOR KATY PERRY 9 MAART IN T ZIGGO DOME!!  @katyperry|
|neutral|,|Krijg 1 gratis CashCoin bij Tele2 via NuCash. Spaar gratis CashCoins op meer dan 10 manieren. http://t.co/TLE3eYS5A7|
|neutral|,|Ben Verwaayen oud-ceo van BT, KPN en Alcatel-Lucent, heeft weinig op met de managementstijl van Louis van Gaal. http://t.co/zMHwBnBEE6 #FD|
|negative|,|Helaas zijn er storingen bij Ziggo Zakelijk waardoor er problemen zijn met de verbindingen: http://t.co/t7oAtz5qbU|
|negative|,|Helaas zijn er storingen bij Ziggo Zakelijk waardoor er problemen zijn met de verbindingen: http://t.co/Wv1O0Sw5ul|
|negative|,|Helaas zijn er storingen bij Ziggo Zakelijk waardoor er problemen zijn met de verbindingen: http://t.co/HKYK4h5mRo http://t.co/MBbyiYCVMf|
|neutral|,|@KPNwebcare idee wat het anders kan zijn. Wel zie ik dat mijn snelheid weer up to date is dus reset van kpn heeft daar wel effect gehad 2/2|
|neutral|,|sim-only 150 minuten + 500 MB (blackberry) vanaf  21.00  #Telfort http://t.co/hQ8vmGvMLi|
|negative|,|Heerlijk, onderzoek doen naar incassobureaus. Dat van @KPN overtreedt structureel de wet door GBA te raadplegen en spookfacturen te sturen.|
|negative|,|En als ik bij t incassobureau v @KPN gegevens opvraag over n clint die me daarvoor niet gemachtigd heeft, krijg ik ze probleemloos gemaild.|
